Director_ID;Movie_ID;First_name;Surname
9865;9865;Jean-Pierre;Dardenne    
9866;9866;Eugène;Green    
9867;9867;Dito;Montiel    
9868;9868;Andrew;Desmond    
9869;9869;François;Girard    
9870;9870;Majid;Majidi    
9871;9871;Ari;Gold    
9872;9872;Tim;Wolff    
9873;9873;Nanni;Moretti    
9874;9874;Siu-Tung;Ching    
9875;9875;Jon;Turteltaub    
9876;9876;Michael;Tyburski    
9877;9877;Jodi;Wille    
9878;9878;Joanna;Hogg    
9879;9879;Joanna;Hogg    
9880;9880;Peter;Chelsom    
9881;9881;Edgar;Wright    
9882;9882;Eyal;Sivan    
9883;9883;Craig;Mazin    
9884;9884;James;Ponsoldt    
9885;9885;Mark;Waters    
9886;9886;Frank;Miller    
9887;9887;Tim;Hill    
9888;9888;Mike;Mitchell    
9889;9889;Stephen;Hillenburg    
9890;9890;Aviva;Kempner    
9891;9891;Brian;Levant    
9892;9892;Susanna;Fogel    
9893;9893;Nash;Edgerton    
9894;9894;Jehane;Noujaim    
9895;9895;Ruben;Östlund    
9896;9896;Terry;Jastrow    
9897;9897;Noah;Baumbach    
9898;9898;Jamie;Babbit    
9899;9899;Henry;Dunham    
9900;9900;Kyle;Patrick Alvarez   
9901;9901;Timothy;Reckart    
9902;9902;Theodore;Melfi    
9903;9903;Norman;Jewison    
9904;9904;Thomas;McCarthy    
9905;9905;Nelson;McCormick    
9906;9906;Frank;Oz    
9907;9907;Shane;Meadows    
9908;9908;Cyrus;Nowrasteh    
9909;9909;Byambasuren;Davaa    
9910;9910;Manoel;de Oliveira   
9911;9911;Bruno;Forzani    
9912;9912;Ramon;Zürcher    
9913;9913;Christopher;Radcliff    
9914;9914;Bryan;Bertino    
9915;9915;Johannes;Roberts    
9916;9916;Jameel;Khan    
9917;9917;Kirill;Serebrennikov    
9918;9918;James;Gunn    
9919;9919;Phil;Alden Robinson   
9920;9920;Alanté;Kavaïté    
9921;9921;Nick;Ryan    
9922;9922;Patrick;Imbert    
9923;9923;Aleksandr;Sokurov    
9924;9924;Ritu;Sarin    
9925;9925;Ry;Russo-Young    
9926;9926;David;Wnendt    
9927;9927;Jeremy;Hersh    
9928;9928;Stephen;Fingleton    
9929;9929;Ása;Helga Hjörleifsdóttir   
9930;9930;Nick;Love    
9931;9931;Roger;Kumble    
9932;9932;Carlo;Mirabella-Davis    
9933;9933;Jeppe;Rønde    
9934;9934;Josh;Gordon    
9935;9935;Eran;Riklis    
9936;9936;John;Boorman    
9937;9937;Brad;Furman    
9938;9938;Avi;Lewis    
9939;9939;James;Watkins    
9940;9940;Tony;Scott    
9941;9941;Hark;Tsui    
9942;9942;Jennifer;Fox    
9943;9943;Robert;Stevenhagen    
9944;9944;Isao;Takahata    
9945;9945;Andrew;Wagner    
9946;9946;Pascal;Laugier    
9947;9947;Jenniphr;Goodman    
9948;9948;Eyad;Zahra    
9949;9949;Sang-soo;Im    
9950;9950;Agnès;Jaoui    
9951;9951;Walter;Foote    
9952;9952;David;Ayer    
9953;9953;Jan;Hrebejk    
9954;9954;Julie;Taymor    
9955;9955;David;Wain    
9956;9956;Danny;Green    
9957;9957;Burak;Bayirli    
9958;9958;Daniel;Burman    
9959;9959;Steven;Spielberg    
9960;9960;Marcus;Nispel    
9961;9961;Jonathan;Liebesman    
9962;9962;James;Marsh    
9963;9963;Matthijs;van Heijningen Jr.  
9964;9964;Raymond;De Felitta   
9965;9965;Hirokazu;Koreeda    
9966;9966;Ash;Mayfair    
9967;9967;Michel;Gondry    
9968;9968;Tommy;Lee Jones   
9969;9969;Aluisio;Abranches    
9970;9970;Paul;W.S. Anderson   
9971;9971;Bobby;Farrelly    
9972;9972;Gary;Winick    
9973;9973;Ido;Fluk    
9974;9974;Roberto;Benigni    
9975;9975;Lena;Khan    
9976;9976;Jun;Falkenstein    
9977;9977;Amir;Bar-Lev    
9978;9978;Nenad;Cicin-Sain    
9979;9979;Simon;Wells    
9980;9980;Elia;Suleiman    
9981;9981;Robert;Schwentke    
9982;9982;Mark;Bozek    
9983;9983;Maggie;Carey    
9984;9984;Nikolaus;Leytner    
9985;9985;Debra;Kirschner    
9986;9986;Noble;Jones    
9987;9987;Chris;McKay    
9988;9988;Leanne;Pooley    
9989;9989;Robert;Lieberman    
9990;9990;Florian;Henckel von Donnersmarck  
9991;9991;Ben;Affleck    
9992;9992;Robert;Guédiguian    
9993;9993;Bruce;McDonald    
9994;9994;Rolf;de Heer   
9995;9995;Joel;Coen    
9996;9996;Marco;Bellocchio    
9997;9997;Michael;O'Shea    
9998;9998;Corey;Yuen    
9999;9999;Camille;Delamarre    
10000;10000;Corneliu;Porumboiu    
10001;10001;Oren;Rudavsky    
10002;10002;Julie;Bertucelli    
10003;10003;Terrence;Malick    
10004;10004;William;Boyd    
10005;10005;Aaron;Sorkin    
10006;10006;Eugene;Jarecki    
10007;10007;Bill;Siegel    
10008;10008;Miroslav;Slaboshpitsky    
10009;10009;Brendan;Malloy    
10010;10010;Miles;Swain    
10011;10011;Michael;Winterbottom    
10012;10012;Michael;Winterbottom    
10013;10013;Michael;Winterbottom    
10014;10014;Michael;Winterbottom    
10015;10015;Sylvain;Chomet    
10016;10016;Clare;Peploe    
10017;10017;Michael;Knowles    
10018;10018;Martin;Krejcí    
10019;10019;Gregory;Kershaw    
10020;10020;Richard;Rich    
10021;10021;Alex;Brewer    
10022;10022;Hirokazu;Koreeda    
10023;10023;Jonathan;Demme    
10024;10024;Francesca;Gregorini    
10025;10025;Roland;Suso Richter   
10026;10026;Allan;Miller    
10027;10027;Ágnes;Hranitzky    
10028;10028;Floria;Sigismondi    
10029;10029;Kevin;Donovan    
10030;10030;Jake;Kasdan    
10031;10031;Matthew;Rankin    
10032;10032;Bill;Condon    
10033;10033;Bill;Condon    
10034;10034;David;Slade    
10035;10035;Chris;Weitz    
10036;10036;Yôji;Yamada    
10037;10037;Hossein;Amini    
10038;10038;Fernando;Meirelles    
10039;10039;David;Leaf    
10040;10040;Robert;Luketic    
10041;10041;Michael;O. Sajbel   
10042;10042;Michael;Landon, Jr.   
10043;10043;Jacques;Demy    
10044;10044;Gus;Holwerda    
10045;10045;David;S. Goyer   
10046;10046;Stephen;K. Bannon   
10047;10047;Laura;Dunn    
10048;10048;Nora;Fingscheidt    
10049;10049;Evan;Spiliotopoulos    
10050;10050;Charles;Guard    
10051;10051;Matthew;Ryan Hoge   
10052;10052;Lee;Daniels    
10053;10053;Christina;Clausen    
10054;10054;Jean-Pierre;Dardenne    
10055;10055;Errol;Morris    
10056;10056;Giuseppe;Tornatore    
10057;10057;Sheldon;Wilson    
10058;10058;Amat;Escalante    
10059;10059;Keith;Beauchamp    
10060;10060;Neil;Burger    
10061;10061;Mike;Binder    
10062;10062;Francis;Veber    
10063;10063;Kristoffer;Nyholm    
10064;10064;Shawn;Christensen    
10065;10065;Andrew;Patterson    
10066;10066;Mark;Neveldine    
10067;10067;Marie;Amiguet    
10068;10068;Todd;Haynes    
10069;10069;Julio;Quintana    
10070;10070;Keith;Thomas    
10071;10071;M.;Night Shyamalan   
10072;10072;Byung-gil;Jung    
10073;10073;Kerem;Sanga    
10074;10074;Sofia;Coppola    
10075;10075;Andrew;Gurland    
10076;10076;Nick;Stagliano    
10077;10077;Jordan;Walker-Pearlman    
10078;10078;M.;Night Shyamalan   
10079;10079;Thomas;McCarthy    
10080;10080;Philip;Saville    
10081;10081;Marjane;Satrapi    
10082;10082;Jeremy;Gillespie    
10083;10083;Michael;Sucsy    
10084;10084;Michael;Mohan    
10085;10085;Jonathan;Levine    
10086;10086;Henri-Georges;Clouzot    
10087;10087;Hong-jin;Na    
10088;10088;M.;Blash    
10089;10089;Peter;Nicks    
10090;10090;Ruth;Beckermann    
10091;10091;Robert;Zemeckis    
10092;10092;Paul;Schrader    
10093;10093;Julian;P    
10094;10094;Doug;Liman    
10095;10095;Frant;Gwo    
10096;10096;Nick;Sandow    
10097;10097;Nicholas;Bateman    
10098;10098;Deborah;Scranton    
10099;10099;Tim;Hill    
10100;10100;Joseph;Castelo    
10101;10101;John;Carpenter    
10102;10102;Asif;Kapadia    
10103;10103;Swati;Bhise    
10104;10104;Sngmoo;Lee    
10105;10105;DJ;Pooh    
10106;10106;Akiva;Schaffer    
10107;10107;Joe;Charbanic    
10108;10108;Russell;Crowe    
10109;10109;Jay;Russell    
10110;10110;David;Oyelowo    
10111;10111;Roar;Uthaug    
10112;10112;Gille;Klabin    
10113;10113;Emilio;Estevez    
10114;10114;Peter;Weir    
10115;10115;Gavin;O'Connor    
10116;10116;Daniel;Ribeiro    
10117;10117;Jeong-hyang;Lee    
10118;10118;Dawn;Porter    
10119;10119;Christopher;McQuarrie    
10120;10120;Aron;Gaudet    
10121;10121;Jim;Rash    
10122;10122;Ming-liang;Tsai    
10123;10123;Michel;Gondry    
10124;10124;Gore;Verbinski    
10125;10125;Bill;Siegel    
10126;10126;Clare;Kilner    
10127;10127;Michael;Winterbottom    
10128;10128;Rama;Burshtein    
10129;10129;Adam;Shankman    
10130;10130;Jeremy;Garelick    
10131;10131;Karin;Albou    
10132;10132;Nigel;Cole    
10133;10133;Bruce;Leddy    
10134;10134;Robert;Smigel    
10135;10135;Brian;Skeet    
10136;10136;Kathryn;Bigelow    
10137;10137;Daniel;Auteuil    
10138;10138;Andrew;Wilson    
10139;10139;Michael;Parfit    
10140;10140;Larysa;Kondracki    
10141;10141;Corneliu;Porumboiu    
10142;10142;James;Ivory    
10143;10143;Ralph;Fiennes    
10144;10144;Werner;Herzog    
10145;10145;Michael;Haneke    
10146;10146;Ramin;Bahrani    
10147;10147;Jonathan;Lynn    
10148;10148;Howard;Deutch    
10149;10149;Courtney;Hunt    
10150;10150;Michael;Sturminger    
10151;10151;Neil;LaBute    
10152;10152;Patrice;Leconte    
10153;10153;Björn;Runge    
10154;10154;Steve;Spaz Williams   
10155;10155;Werner;Herzog    
10156;10156;Yi'nan;Diao    
10157;10157;Ben;Stassen    
10158;10158;Judy;Irving    
10159;10159;Nuri;Bilge Ceylan   
10160;10160;Cathy;Malkasian    
10161;10161;Anthony;Geffen    
10162;10162;Cory;Evans    
10163;10163;Emma;Tammi    
10164;10164;Hayao;Miyazaki    
10165;10165;Ken;Loach    
10166;10166;Abbas;Kiarostami    
10167;10167;James;C. Strouse   
10168;10168;Po-Chih;Leong    
10169;10169;Robert;Eggers    
10170;10170;Robert;Zemeckis    
10171;10171;James;D. Solomon   
10172;10172;André;Téchiné    
10173;10173;Cristóbal;León    
10174;10174;Jim;Cummings    
10175;10175;Martin;Scorsese    
10176;10176;Joe;Johnston    
10177;10177;Crystal;Moselle    
10178;10178;James;Mangold    
10179;10179;Will;Gould    
10180;10180;Lucky;McKee    
10181;10181;Robinson;Devor    
10182;10182;James;Watkins    
10183;10183;Tom;Harper    
10184;10184;Pawel;Pawlikowski    
10185;10185;Joe;Wright    
10186;10186;Philippe;Le Guay   
10187;10187;Lav;Diaz    
10188;10188;Alison;Reid    
10189;10189;Sang-soo;Hong    
10190;10190;Vadim;Jendreyko    
10191;10191;Diane;English    
10192;10192;Emil;Ben-Shimon    
10193;10193;Alice;Rohrwacher    
10194;10194;Scott;Willis    
10195;10195;Nicole;Kassell    
10196;10196;Brian;Klugman    
10197;10197;Gethin;Aldous    
10198;10198;Adam;Sobel    
10199;10199;Laurent;Cantet    
10200;10200;Zhang;Ke Jia   
10201;10201;Romain;Gavras    
10202;10202;David;Burris    
10203;10203;Mona;Fastvold    
10204;10204;Edgar;Wright    
10205;10205;Roger;Donaldson    
10206;10206;John;Trengove    
10207;10207;Denny;Tedesco    
10208;10208;Darren;Aronofsky    
10209;10209;Brett;Pierce    
10210;10210;Tyler;Spindel    
10211;10211;Chris;Carter    
10212;10212;James;Gray    
10213;10213;Cao;Hamburger    
10214;10214;Lea;Thompson    
10215;10215;Anthony;Chen    
10216;10216;Adam;Del Deo   
10217;10217;Alexandre;Moors    
10218;10218;Udayan;Prasad    
10219;10219;Hong-jin;Na    
10220;10220;Chris;Smith    
10221;10221;Andy;Bichlbaum    
10222;10222;Andy;Bichlbaum    
10223;10223;Jean-Pierre;Jeunet    
10224;10224;Simon;Wincer    
10225;10225;James;Ryan    
10226;10226;Raoul;Peck    
10227;10227;Cyrus;Nowrasteh    
10228;10228;Catherine;Jelski    
10229;10229;Jean-Marc;Vallée    
10230;10230;Unjoo;Moon    
10231;10231;Terry;Gilliam    
10232;10232;Niki;Caro    
10233;10233;John;W. Walter   
10234;10234;Naji;Abu Nowar   
10235;10235;Santosh;Sivan    
10236;10236;Lone;Scherfig    
10237;10237;Joachim;Trier    
10238;10238;David;Moreau    
10239;10239;Brittany;Poulton    
10240;10240;Peter;Hutchings    
10241;10241;Helen;Hunt    
10242;10242;David;Schisgall    
10243;10243;David;Rühm    
10244;10244;Roland;Joffé    
10245;10245;Mohammad;Rasoulof    
10246;10246;Paul;Thomas Anderson   
10247;10247;Patrick;Brice    
10248;10248;Bassam;Tariq    
10249;10249;Zak;Hilditch    
10250;10250;Robert;Harmon    
10251;10251;Robert;H. Lieberman   
10252;10252;Ben;Lear    
10253;10253;David;Wain    
10254;10254;Philip;Gelatt    
10255;10255;Peter;Jackson    
10256;10256;Morgan;Neville    
10257;10257;Jay;Lender    
10258;10258;Jill;Sprecher    
10259;10259;Robert;Pulcini    
10260;10260;Mia;Hansen-Løve    
10261;10261;Susanne;Bier    
10262;10262;Rodrigo;García    
10263;10263;Tim;Story    
10264;10264;Tim;Story    
10265;10265;Paul;Haggis    
10266;10266;Chris;Browne    
10267;10267;Chan-wook;Park    
10268;10268;Nathan;Silver    
10269;10269;Catherine;Hardwicke    
10270;10270;David;D. Williams   
10271;10271;Jill;Sprecher    
10272;10272;Roger;Donaldson    
10273;10273;Steve;Beck    
10274;10274;Marten;Persiel    
10275;10275;Simon;Aboud    
10276;10276;Avi;Lewis    
10277;10277;Tom;Donahue    
10278;10278;Preston;A. Whitmore II  
10279;10279;Steven;Greenstreet    
10280;10280;Kirby;Dick    
10281;10281;Judd;Apatow    
10282;10282;Daniel;McCabe    
10283;10283;Shane;Meadows    
10284;10284;Barbara;Kopple    
10285;10285;Kenny;Ortega    
10286;10286;Chad;Hartigan    
10287;10287;Lemohang;Jeremiah Mosese   
10288;10288;Jafar;Panahi    
10289;10289;Yung;Chang    
10290;10290;Hari;Sama    
10291;10291;Lucas;Belvaux    
10292;10292;Evan;Goldberg    
10293;10293;Shawn;Levy    
10294;10294;McG;    
10295;10295;Paolo;Sorrentino    
10296;10296;Gene;Graham    
10297;10297;Stephen;Marshall    
10298;10298;Michael;Almereyda    
10299;10299;Danny;Provenzano    
10300;10300;Britt;Allcroft    
10301;10301;Pierre-Paul;Renders    
10302;10302;Kenneth;Branagh    
10303;10303;Taika;Waititi    
10304;10304;Alan;Taylor    
10305;10305;Cory;Finley    
10306;10306;Taylor;Sheridan    
10307;10307;Josephine;Decker    
10308;10308;Robby;Henson    
10309;10309;Johnnie;To    
10310;10310;Martin;McDonagh    
10311;10311;Jon;Avnet    
10312;10312;Michael;Meredith    
10313;10313;Tim;Wardle    
10314;10314;Nuri;Bilge Ceylan   
10315;10315;Susan;Kaplan    
10316;10316;Jan;Zabeil    
10317;10317;Lutz;Hachmeister    
10318;10318;Hsiao-hsien;Hou    
10319;10319;Chan-wook;Park    
10320;10320;Thomas;Allen Harris   
10321;10321;Alistair;Christopher    
10322;10322;Sascha;Paladino    
10323;10323;Mike;Mills    
10324;10324;Ben;Stassen    
10325;10325;Ben;Falcone    
10326;10326;Jim;Cummings    
10327;10327;Mark;Landsman    
10328;10328;Jonathan;Frakes    
10329;10329;Graham;Coleman    
10330;10330;Tom;Piozet    
10331;10331;Lin-Manuel;Miranda    
10332;10332;David;Farrier    
10333;10333;Sara;Taksler    
10334;10334;Terry;Gilliam    
10335;10335;Lawrence;Blume    
10336;10336;Joel;Schumacher    
10337;10337;Issa;López    
10338;10338;Alan;Yang    
10339;10339;Avishai;Sivan    
10340;10340;Michael;Petroni    
10341;10341;Eric;Wareheim    
10342;10342;Abderrahmane;Sissako    
10343;10343;Ki-duk;Kim    
10344;10344;Garrett;Bradley    
10345;10345;Hark;Tsui    
10346;10346;Michael;Haneke    
10347;10347;Laurent;Cantet    
10348;10348;Oren;Moverman    
10349;10349;Charles;Ferguson    
10350;10350;François;Ozon    
10351;10351;Mike;Figgis    
10352;10352;Nacho;Vigalondo    
10353;10353;Richard;Donner    
10354;10354;Thomas;McCarthy    
10355;10355;Teller;    
10356;10356;Daniel;Lindsay    
10357;10357;Tomas;Alfredson    
10358;10358;Lena;Dunham    
10359;10359;Johan;von Sydow   
10360;10360;Serge;Bozon    
10361;10361;Raymond;De Felitta   
10362;10362;Art;Vitello    
10363;10363;Julia;Ducournau    
10364;10364;Roger;Michell    
10365;10365;André;Catoto    
10366;10366;Kevin;Munroe    
10367;10367;Susan;Johnson    
10368;10368;Michael;Fimognari    
10369;10369;Michael;Fimognari    
10370;10370;Nicolas;Philibert    
10371;10371;Amy;Sultan    
10372;10372;Jennifer;Kroot    
10373;10373;João;Pedro Rodrigues   
10374;10374;Shawn;Snyder    
10375;10375;Woody;Allen    
10376;10376;Brian;Baugh    
10377;10377;Greg;MacGillivray    
10378;10378;Marti;Noxon    
10379;10379;Kiyoshi;Kurosawa    
10380;10380;Martha;Stephens    
10381;10381;Terrence;Malick    
10382;10382;S.J.;Clarkson    
10383;10383;David;Kaplan    
10384;10384;Kaige;Chen    
10385;10385;Lukas;Moodysson    
10386;10386;Justin;Martin    
10387;10387;Nikole;Beckwith    
10388;10388;Ericson;Core    
10389;10389;Jean-Pierre;Limosin    
10390;10390;Satoshi;Kon    
10391;10391;Kiyoshi;Kurosawa    
10392;10392;Shion;Sono    
10393;10393;John;Haptas    
10394;10394;Joon-ho;Bong    
10395;10395;Dome;Karukoski    
10396;10396;Tim;Story    
10397;10397;Xavier;Dolan    
10398;10398;Stefano;Sollima    
10399;10399;Mark;Moormann    
10400;10400;Dome;Karukoski    
10401;10401;Mary;Wharton    
10402;10402;Roar;Uthaug    
10403;10403;Céline;Sciamma    
10404;10404;Gregory;Poirier    
10405;10405;Abel;Ferrara    
10406;10406;Jason;Connery    
10407;10407;Cyril;Dion    
10408;10408;Brad;Bird    
10409;10409;Maren;Ade    
10410;10410;Timothy;Greenfield-Sanders    
10411;10411;David;Mackenzie    
10412;10412;Joe;Berlinger    
10413;10413;Jun;Ichikawa    
10414;10414;Dennis;Hauck    
10415;10415;Dominga;Sotomayor Castillo   
10416;10416;David;Maquiling    
10417;10417;Michael;Lembeck    
10418;10418;Chris;Rock    
10419;10419;Jeremiah;Birnbaum    
10420;10420;Joseph;Kahn    
10421;10421;Pablo;Berger    
10422;10422;María;Ripoll    
10423;10423;Benoît;Jacquot    
10424;10424;Len;Wiseman    
10425;10425;Alex;Gibney    
10426;10426;Adina;Pintilie    
10427;10427;Ian;Iqbal Rashid   
10428;10428;Thomas;Riedelsheimer    
10429;10429;Paul;Dalio    
10430;10430;Logan;Miller    
10431;10431;Kevin;Macdonald    
10432;10432;Lynn;Shelton    
10433;10433;Zaida;Bergroth    
10434;10434;Alan;Ball    
10435;10435;Keith;Maitland    
10436;10436;Brett;Ratner    
10437;10437;Peter;Chelsom    
10438;10438;Lee;Unkrich    
10439;10439;Josh;Cooley    
10440;10440;Jirí;Barta    
10441;10441;Daniel;Benmayor    
10442;10442;John;Curran    
10443;10443;Alexi;Pappas    
10444;10444;Marco;Kreuzpaintner    
10445;10445;Steven;Soderbergh    
10446;10446;Deon;Taylor    
10447;10447;Tyler;MacIntyre    
10448;10448;Sang-ho;Yeon    
10449;10449;Sang-ho;Yeon    
10450;10450;Antoine;Fuqua    
10451;10451;Judd;Apatow    
10452;10452;Jeffrey;Nachmanoff    
10453;10453;Adam;Leon    
10454;10454;Danny;Boyle    
10455;10455;Duncan;Tucker    
10456;10456;Wally;Pfister    
10457;10457;Michael;Bay    
10458;10458;Michael;Bay    
10459;10459;Michael;Bay    
10460;10460;Michael;Bay    
10461;10461;Michael;Bay    
10462;10462;Christian;Petzold    
10463;10463;Greg;Kwedar    
10464;10464;Louis;Leterrier    
10465;10465;Olivier;Megaton    
10466;10466;Brad;Anderson    
10467;10467;David;Hillenbrand    
10468;10468;Luis;Mandoki    
10469;10469;Dawn;Porter    
10470;10470;Christian;Duurvoort    
10471;10471;Richard;Bates Jr.   
10472;10472;Harmony;Korine    
10473;10473;Khyentse;Norbu    
10474;10474;John;Musker    
10475;10475;So;Yong Kim   
10476;10476;Sandi;Simcha Dubowski   
10477;10477;Joel;Schumacher    
10478;10478;Adam;Smith    
10479;10479;Orson;Oblowitz    
10480;10480;Johnnie;To    
10481;10481;Edward;Zwick    
10482;10482;Theodoros;Angelopoulos    
10483;10483;John;Hillcoat    
10484;10484;J.C.;Chandor    
10485;10485;Michael;Winterbottom    
10486;10486;Kevin;Reynolds    
10487;10487;Michael;Winterbottom    
10488;10488;Alan;Rudolph    
10489;10489;Liv;Ullmann    
10490;10490;André;Øvredal    
10491;10491;Mike;Mitchell    
10492;10492;Daron;Nefcy    
10493;10493;Joseph;Kosinski    
10494;10494;Amber;Templemore-Finlayson    
10495;10495;Christina;Clusiau    
10496;10496;Ben;Stiller    
10497;10497;Apichatpong;Weerasethakul    
10498;10498;Morgan;Neville    
10499;10499;Claire;Denis    
10500;10500;Carl;Deal    
10501;10501;Robert;Lorenz    
10502;10502;James;Crump    
10503;10503;Wolfgang;Petersen    
10504;10504;James;Mottern    
10505;10505;Heather;Rae    
10506;10506;Ethan;Coen    
10507;10507;Justin;Kurzel    
10508;10508;Woo-ping;Yuen    
10509;10509;Naomi;Kawase    
10510;10510;Rupert;Goold    
10511;10511;Cesc;Gay    
10512;10512;Lisa;Immordino Vreeland   
10513;10513;Peter;Askin    
10514;10514;Jay;Roach    
10515;10515;David;Schwimmer    
10516;10516;Clark;Gregg    
10517;10517;Bart;Freundlich    
10518;10518;James;Vanderbilt    
10519;10519;Gavin;Hood    
10520;10520;Stéphane;Lafleur    
10521;10521;Jay;Russell    
10522;10522;Eli;Craig    
10523;10523;Radu;Muntean    
10524;10524;Justin;Chadwick    
10525;10525;Hilary;Birmingham    
10526;10526;Jason;Reitman    
10527;10527;Sergei;Dvortsevoy    
10528;10528;Sean;Mewshaw    
10529;10529;Lauren;Lazin    
10530;10530;David;Soren    
10531;10531;John;Stockwell    
10532;10532;Robert;Adetuyi    
10533;10533;Jannicke;Systad Jacobsen   
10534;10534;Chris;Eigeman    
10535;10535;Nick;Stringer    
10536;10536;Bahman;Ghobadi    
10537;10537;Kevin;Smith    
10538;10538;Veit;Helmer    
10539;10539;Quanan;Wang    
10540;10540;Joel;Schumacher    
10541;10541;Michael;Cuesta    
10542;10542;Jeff;Lipsky    
10543;10543;Bruno;Dumont    
10544;10544;Sergio;Castellitto    
10545;10545;Catherine;Hardwicke    
10546;10546;Ray;Yeung    
10547;10547;Ryan;Miyamoto    
10548;10548;Jacob;Tierney    
10549;10549;Kirby;Dick    
10550;10550;Philip;Kaufman    
10551;10551;Jean-Jacques;Annaud    
10552;10552;Mark;Brown    
10553;10553;Jean-Pierre;Dardenne    
10554;10554;João;Pedro Rodrigues   
10555;10555;Raymond;De Felitta   
10556;10556;D.J.;Caruso    
10557;10557;Zeshawn;Ali    
10558;10558;Emmanuel;Laurent    
10559;10559;James;Gray    
10560;10560;Kim;Nguyen    
10561;10561;John;Henderson    
10562;10562;Max;Nichols    
10563;10563;Neil;Turitz    
10564;10564;Filippo;Meneghetti    
10565;10565;Lev;Kalman    
10566;10566;Alex;R. Johnson   
10567;10567;Steve;Stockman    
10568;10568;Marc;Lawrence    
10569;10569;Pavel;Lungin    
10570;10570;Jim;de Sève   
10571;10571;Tyler;Perry    
10572;10572;Tyler;Perry    
10573;10573;Tyler;Perry    
10574;10574;Tyler;Perry    
10575;10575;Tyler;Perry    
10576;10576;Tyler;Perry    
10577;10577;Kyung-Taek;Kwak    
10578;10578;Paddy;Considine    
10579;10579;Sebastián;Silva    
10580;10580;James;Toback    
10581;10581;Andrew;Douglas    
10582;10582;Ami;Horowitz    
10583;10583;Catherine;Owens    
10584;10584;Jonathan;Mostow    
10585;10585;Mark;Dornford-May    
10586;10586;Kelly;Asbury    
10587;10587;Bruce;Hendricks    
10588;10588;Whitney;Smith    
10589;10589;Kurt;Wimmer    
10590;10590;Benedict;Andrews    
10591;10591;Lucy;Mulloy    
10592;10592;Paul;Feig    
10593;10593;M.;Night Shyamalan   
10594;10594;Angelina;Jolie    
10595;10595;Harold;Cronk    
10596;10596;Anna;Sandilands    
10597;10597;Nathan;Silver    
10598;10598;David;Siegel    
10599;10599;Apichatpong;Weerasethakul    
10600;10600;Charles;Stone III   
10601;10601;Alan;Ball    
10602;10602;Aaron;Brookner    
10603;10603;Robert;Shallcross    
10604;10604;Joaquín;Oristrell    
10605;10605;Prentice;Penny    
10606;10606;Robert;Greenwald    
10607;10607;Ben;Safdie    
10608;10608;Michael;Spierig    
10609;10609;Daniel;Lindsay    
10610;10610;Joe;Berlinger    
10611;10611;Martyn;Burke    
10612;10612;Andy;Abrahams Wilson   
10613;10613;Colin;Nutley    
10614;10614;Stephen;Hopkins    
10615;10615;Rakhshan;Bani Etemad   
10616;10616;Archie;Borders    
10617;10617;Dan;Cutforth    
10618;10618;Patricia;Riggen    
10619;10619;François;Ozon    
10620;10620;Howard;Hall    
10621;10621;Babak;Anvari    
10622;10622;David;Robert Mitchell   
10623;10623;Jonathan;Glazer    
10624;10624;Vitaliy;Manskiy    
10625;10625;Hafsteinn;Gunnar Sigurðsson   
10626;10626;Audrey;Wells    
10627;10627;Chris;Martin    
10628;10628;Marcos;Siega    
10629;10629;Malcolm;D. Lee   
10630;10630;Frederik;Du Chau   
10631;10631;Chino;Moya    
10632;10632;David;Gordon Green   
10633;10633;Javier;Fuentes-León    
10634;10634;William;Eubank    
10635;10635;Len;Wiseman    
10636;10636;Björn;Stein    
10637;10637;Anna;Foerster    
10638;10638;Len;Wiseman    
10639;10639;Patrick;Tatopoulos    
10640;10640;Christian;Petzold    
10641;10641;Meiert;Avis    
10642;10642;Walter;Hill    
10643;10643;Kris;Swanberg    
10644;10644;Adrian;Lyne    
10645;10645;Ken;Scott    
10646;10646;Paul;Andrew Williams   
10647;10647;Denise;Di Novi   
10648;10648;André;Téchiné    
10649;10649;Raj;Amit Kumar   
10650;10650;Levan;Gabriadze    
10651;10651;Stephen;Susco    
10652;10652;Derrick;Borte    
10653;10653;Brie;Larson    
10654;10654;Stephen;Szklarski    
10655;10655;Nancy;Savoca    
10656;10656;Paul;Greengrass    
10657;10657;Frédéric;Auburtin    
10658;10658;John;Hyams    
10659;10659;Simon;Brand    
10660;10660;Jaume;Collet-Serra    
10661;10661;Zhang;Ke Jia   
10662;10662;Rupert;Murray    
10663;10663;Louis;Leterrier    
10664;10664;Michael;Apted    
10665;10665;Chris;Hegedus    
10666;10666;Suzi;Yoonessi    
10667;10667;Alexis;Dos Santos   
10668;10668;Gil;Kofman    
10669;10669;Nati;Baratz    
10670;10670;Cary;Solomon    
10671;10671;Rachel;Lee Goldenberg   
10672;10672;Joanna;Hogg    
10673;10673;Jennifer;Brea    
10674;10674;Steven;Soderbergh    
10675;10675;Tony;Scott    
10676;10676;Aaron;Aites    
10677;10677;Emma;Forrest    
10678;10678;Ursula;Macfarlane    
10679;10679;Gregory;Hoblit    
10680;10680;Bob;Peterson    
10681;10681;Jan;Hrebejk    
10682;10682;Philip;Haas    
10683;10683;Michael;Wranovics    
10684;10684;Jason;Reitman    
10685;10685;Yung;Chang    
10686;10686;Leigh;Whannell    
10687;10687;Radu;Jude    
10688;10688;Fredrik;Stanton    
10689;10689;Juan;Diego Solanas   
